STATE_NAME,PMGSY_SCHEME,NO_OF_ROAD_WORK_SANCTIONED,LENGTH_OF_ROAD_WORK_SANCTIONED,NO_OF_BRIDGES_SANCTIONED,COST_OF_WORKS_SANCTIONED,NO_OF_ROAD_WORKS_COMPLETED,LENGTH_OF_ROAD_WORK_COMPLETED,NO_OF_BRIDGES_COMPLETED,EXPENDITURE_OCCURED,NO_OF_ROAD_WORKS_BALANCE,LENGTH_OF_ROAD_WORK_BALANCE,NO_OF_BRIDGES_BALANCE,COST_PER_KM,COMPLETION_RATE_ROAD,COMPLETION_RATE_BRIDGES,EXPENDITURE_PER_KM
Haryana,PMGSY-I,22,171.07,0,50.3457,22,170.734,0,53.1038,0,0.0,0,0.2942988250423803,0.9980358917402234,0.0,0.3110323661367976
Haryana,PMGSY-II,5,54.055,0,53.3121,5,54.055,0,45.0251,0,0.0,0,0.9862565905096661,1.0,0.0,0.8329497733789659
Haryana,PMGSY-III,11,91.81,0,36.0116,11,90.574,0,32.1199,0,0.0,0,0.3922404966779218,0.9865374142250299,0.0,0.35462605162629457
Haryana,PMGSY-I,15,174.78,0,82.3566,15,174.63,0,57.8823,0,0.0,0,0.4712015104703055,0.999141778235496,0.0,0.33145679436522935
Haryana,PMGSY-II,3,32.34,0,23.4998,3,32.34,0,18.6206,0,0.0,0,0.7266481137909708,1.0,0.0,0.5757761286332714
Haryana,PMGSY-III,19,216.161,0,80.12683,19,214.033,0,78.4033,0,0.0,0,0.3706812514745953,0.9901554859572262,0.0,0.36631407306349956
Haryana,PMGSY-I,10,106.45,0,42.6275,10,106.35,0,34.5411,0,0.0,0,0.40044621888210424,0.9990605918271488,0.0,0.32478702397743303
Haryana,PMGSY-III,12,116.675,0,66.86323,12,115.215,0,56.25,0,0.0,0,0.5730724662524106,0.9874866080994216,0.0,0.48821767998958465
Haryana,PMGSY-I,12,92.67,0,25.8458,12,91.678,0,26.8537,0,0.0,0,0.27890147836408763,0.9892953490881623,0.0,0.2929132398176226
Haryana,PMGSY-II,0,0.0,2,3.8065,0,0.0,2,5.6156,0,0.0,0,3.8065,0.0,1.0,5.6156
Haryana,PMGSY-III,2,11.77,0,4.38726,1,5.72,0,1.9845,1,6.05,0,0.37274936278674603,0.48598130841121495,0.0,0.34694055944055946
Haryana,PMGSY-I,18,205.46,0,67.7108,18,205.342,0,59.351,0,0.0,0,0.329557091404653,0.9994256789642753,0.0,0.2890348783979897
Haryana,PMGSY-III,14,188.226,0,74.79676,14,187.315,0,70.7421,0,0.0,0,0.3973774080095205,0.9951600735286305,0.0,0.37766382831059975
Haryana,PMGSY-I,14,112.59,0,33.8266,14,112.595,0,33.8888,0,0.0,0,0.3004405364597211,1.0000444089173106,0.0,0.300979617212132
Haryana,PMGSY-II,2,28.815,0,24.098,2,28.815,0,18.199,0,0.0,0,0.8363005379142807,1.0,0.0,0.6315807739024814
Haryana,PMGSY-I,29,374.19,0,72.6718,29,373.615,0,70.1549,0,0.0,0,0.1942109623453326,0.9984633474972607,0.0,0.1877732425089999
Haryana,PMGSY-II,3,28.45,0,24.1865,3,28.45,0,18.711,0,0.0,0,0.8501405975395431,1.0,0.0,0.6576801405975395
Haryana,PMGSY-III,14,142.265,0,66.91083,14,141.505,0,62.7814,0,0.0,0,0.47032530840333187,0.9946578568165044,0.0,0.4436691282993534
Haryana,PMGSY-I,30,321.21,0,120.97,30,321.73,0,107.6937,0,0.0,0,0.3766072040098378,1.0016188786152362,0.0,0.33473316134647063
Haryana,PMGSY-II,10,145.19,6,140.9539,10,127.724,6,116.8462,0,0.0,0,0.9708237481920243,0.879702458847028,1.0,0.9148335473364442
Haryana,PMGSY-III,16,97.235,0,57.8236,13,89.032,0,39.0911,3,6.523,0,0.5946788707769836,0.9156373733737851,0.0,0.43906797555934945
Haryana,PMGSY-I,22,283.08,0,103.4998,22,283.08,0,87.7302,0,0.0,0,0.36562031934435496,1.0,0.0,0.30991309877066553
Haryana,PMGSY-II,9,122.325,3,120.5317,9,121.945,3,104.5743,0,0.0,0,0.9853398732883711,0.9968935213570406,1.0,0.8575529952027553
Haryana,PMGSY-III,19,246.687,0,125.83535,19,243.951,0,108.7085,0,0.0,0,0.5101012619230036,0.9889090223643726,0.0,0.44561612782894927
Haryana,PMGSY-I,20,281.71,0,103.4395,20,279.57,0,91.5526,0,0.0,0,0.36718433850413545,0.9924035355507437,0.0,0.3274764817398147
Haryana,PMGSY-II,3,40.73,0,32.2339,3,40.36,0,28.8621,0,0.0,0,0.7914043702430641,0.9909157868892708,0.0,0.7151164519326066
Haryana,PMGSY-III,8,71.945,0,36.70425,8,71.046,0,33.5642,0,0.0,0,0.5101709639307805,0.9875043435958025,0.0,0.4724291304225431
Haryana,PMGSY-I,21,185.7,0,68.9537,21,185.5,0,62.4072,0,0.0,0,0.37131771674744213,0.9989229940764675,0.0,0.3364269541778976
Haryana,PMGSY-II,9,100.23,1,98.6994,9,100.225,1,87.4628,0,0.0,0,0.9847291230170607,0.9999501147361068,1.0,0.8726645048640559
Haryana,PMGSY-III,10,63.88,0,34.53308,9,61.406,0,28.3174,1,2.47,0,0.5405929868503443,0.9612711333750782,0.0,0.46115037618473764
Haryana,PMGSY-I,27,262.52,0,83.8647,27,261.362,0,81.8396,0,0.0,0,0.3194602316014018,0.9955889075118087,0.0,0.31312738653668093
Haryana,PMGSY-II,5,42.44,0,28.9366,5,42.19,0,25.391,0,0.0,0,0.6818237511781339,0.9941093308199811,0.0,0.6018250770324721
Haryana,PMGSY-III,10,93.27,0,35.2041,10,90.858,0,30.7303,0,0.0,0,0.3774429076873593,0.974139594724992,0.0,0.3382233815404257
Haryana,PMGSY-I,12,136.56,0,47.271,12,136.58,0,47.7689,0,0.0,0,0.3461555360281195,1.0001464557703574,0.0,0.34975032947722945
Haryana,PMGSY-II,3,31.1,0,20.9209,3,31.1,0,15.7537,0,0.0,0,0.6726977491961414,1.0,0.0,0.5065498392282958
Haryana,PMGSY-III,11,78.293,0,51.34165,11,77.862,0,42.1346,0,0.0,0,0.6557629673150857,0.994495037870563,0.0,0.5411445891448974
Haryana,PMGSY-I,20,199.27,0,79.4164,20,197.02,0,64.3346,0,0.0,0,0.3985366588046369,0.9887087870728157,0.0,0.3265384224951781
Haryana,PMGSY-III,8,75.98,0,30.9324,4,48.255,0,14.9278,4,27.54,0,0.4071123979994735,0.6351013424585418,0.0,0.309352398715159
Haryana,PMGSY-I,10,127.435,0,42.2248,10,127.385,0,31.6182,0,0.0,0,0.3313438223408012,0.9996076431121749,0.0,0.24820975782077953
Haryana,PMGSY-II,5,51.47,0,57.6741,5,51.03,0,39.2918,0,0.0,0,1.1205381775791725,0.9914513308723528,0.0,0.7699745247893396
Haryana,PMGSY-III,12,105.821,0,48.82524,11,103.023,0,42.9814,1,0.58,0,0.46139461921546765,0.9735591234254071,0.0,0.4172019840229852
Haryana,PMGSY-I,5,54.77,0,17.7898,5,54.77,0,19.1474,0,0.0,0,0.3248092021179478,1.0,0.0,0.349596494431258
Haryana,PMGSY-II,1,6.4,0,4.1956,1,6.4,0,3.9212,0,0.0,0,0.6555624999999999,1.0,0.0,0.6126874999999999
Haryana,PMGSY-III,4,55.737,0,35.90535,4,55.677,0,31.6573,0,0.0,0,0.6441923677270036,0.9989235157974057,0.0,0.5685884656141674
Haryana,PMGSY-I,23,247.775,0,90.7737,23,247.77,0,82.915,0,0.0,0,0.36635536272828173,0.9999798204015741,0.0,0.33464503370060944
Haryana,PMGSY-II,4,33.59,0,31.7896,4,33.239,0,22.9247,0,0.0,0,0.9464007144983625,0.989550461446859,0.0,0.689692830710912
Haryana,PMGSY-III,11,80.7,0,42.35507,11,79.542,0,35.641,0,0.0,0,0.5248459727385377,0.9856505576208179,0.0,0.4480777450906439
Haryana,PMGSY-I,22,238.406,0,84.1866,22,238.318,0,70.4965,0,0.0,0,0.35312282408999773,0.9996308817731098,0.0,0.29580854152854585
Haryana,PMGSY-II,4,31.567,0,23.3616,4,30.526,0,18.717,0,0.0,0,0.7400639908765483,0.967022523521399,0.0,0.6131494463735832
Haryana,PMGSY-III,2,16.78,0,11.37276,1,7.24,0,4.6239,1,9.54,0,0.677756853396901,0.43146603098927294,0.0,0.6386602209944751
Haryana,PMGSY-I,40,317.64,0,99.2378,40,317.72,0,93.2403,0,0.0,0,0.3124222390127188,1.0002518574486843,0.0,0.2934668890847287
Haryana,PMGSY-II,2,18.432,0,13.7,2,18.112,0,9.4461,0,0.0,0,0.7432725694444444,0.9826388888888888,0.0,0.5215382067137809
Haryana,PMGSY-III,26,229.577,0,97.72531,26,225.013,0,91.3611,0,0.0,0,0.42567552498725914,0.9801199597520658,0.0,0.4060258740606098
Haryana,PMGSY-I,18,276.32,0,80.0627,18,276.32,0,72.9615,0,0.0,0,0.2897463086276781,1.0,0.0,0.2640471192819919
Haryana,PMGSY-II,4,70.28,2,60.5244,4,70.02,2,56.3356,0,0.0,0,0.8611895276038702,0.9963005122367672,1.0,0.8045644101685233
Haryana,PMGSY-III,28,326.16,0,196.4264,26,289.517,0,164.6911,2,34.28,0,0.6022393917095903,0.8876532989943585,0.0,0.5688477705972361
Haryana,PMGSY-I,20,209.625,0,82.9402,20,210.285,0,78.7516,0,0.0,0,0.3956598688133572,1.0031484794275491,0.0,0.374499369902751
Haryana,PMGSY-II,11,151.585,4,137.3145,11,145.967,4,124.7443,0,0.0,0,0.9058580994161691,0.9629382854504074,1.0,0.8546061781087505
Haryana,PMGSY-III,14,130.849,0,61.02902,14,128.771,0,56.2293,0,0.0,0,0.46640799700418045,0.9841190991142462,0.0,0.436661204774367
Haryana,PMGSY-I,16,192.87,0,66.2875,16,192.87,0,66.1965,0,0.0,0,0.3436900502929434,1.0,0.0,0.3432182298957847
Haryana,PMGSY-II,5,53.24,0,56.8816,5,53.24,0,47.2958,0,0.0,0,1.0683996994740796,1.0,0.0,0.888350864012021
Haryana,PMGSY-III,8,56.51,0,20.90174,8,55.211,0,18.5746,0,0.0,0,0.3698768359582375,0.9770129180675987,0.0,0.3364293347340204
Himachal Pradesh,PMGSY-I,151,742.475,0,235.7682,151,723.884,0,223.6975,0,0.0,0,0.31754362099733996,0.9749607730900031,0.0,0.3090239596399423
Himachal Pradesh,PMGSY-II,6,67.425,0,56.4592,6,66.315,0,57.1789,0,0.0,0,0.8373629959213942,0.9835372636262514,0.0,0.8622317726004675
Himachal Pradesh,PMGSY-III,19,184.615,0,170.96884,0,0.0,0,0.0,19,184.615,0,0.9260831460065542,0.0,0.0,0.0
Himachal Pradesh,PMGSY-I,341,2046.815,14,889.82753,323,1978.693,10,803.6409,18,32.15,4,0.43473764360726297,0.9667180473076462,0.7142857142857143,0.4061473406940844
Himachal Pradesh,PMGSY-II,6,109.53,0,87.984,5,109.53,0,77.983,1,0.0,0,0.8032867707477402,1.0,0.0,0.7119784533917648
Himachal Pradesh,PMGSY-III,23,222.726,1,247.27611,0,0.0,0,14.7555,23,222.726,1,1.1102256135341182,0.0,0.0,14.7555
Himachal Pradesh,PMGSY-I,151,759.038,6,227.8936,151,753.124,6,218.0725,0,0.0,0,0.30024004068307514,0.9922085587282851,1.0,0.2895572309473606
Himachal Pradesh,PMGSY-II,9,80.406,0,64.7617,9,80.406,0,62.1372,0,0.0,0,0.8054336741039226,1.0,0.0,0.7727930751436459
Himachal Pradesh,PMGSY-III,21,177.91,0,175.77795,0,0.0,0,0.0,21,177.91,0,0.9880161317520095,0.0,0.0,0.0
Himachal Pradesh,PMGSY-I,779,3190.634,18,949.49646,776,3120.885,17,826.1059,3,29.96,1,0.29758864852565353,0.9781394544156429,0.9444444444444444,0.26470244818376837
Himachal Pradesh,PMGSY-II,24,234.39,0,156.6955,24,234.025,0,151.5347,0,0.0,0,0.6685246810870772,0.9984427663296217,0.0,0.6475150090802264
Himachal Pradesh,PMGSY-III,58,518.163,5,560.84994,0,3.4,0,4.7633,58,514.763,5,1.0823812970049964,0.006561641799974139,0.0,1.400970588235294
Himachal Pradesh,PMGSY-I,59,503.72,1,172.70948,54,461.8,1,156.5502,5,21.985,0,0.342868021916938,0.9167791630270785,1.0,0.33899999999999997
Himachal Pradesh,PMGSY-II,3,33.625,0,23.9029,3,33.625,0,20.4081,0,0.0,0,0.7108669144981412,1.0,0.0,0.606932342007435
Himachal Pradesh,PMGSY-III,2,22.69,0,21.62738,0,17.5,0,12.5894,2,5.19,0,0.9531679153812251,0.7712648743940062,0.0,0.7193942857142857
Himachal Pradesh,PMGSY-I,250,1871.363,6,734.0279,235,1766.077,6,657.6029,15,45.621,0,0.39224239230977637,0.9437383340378109,1.0,0.3723523379784687
Himachal Pradesh,PMGSY-II,6,101.84,0,82.8783,5,96.24,0,74.9262,1,5.0,0,0.8138089159465828,0.9450117831893164,0.0,0.7785349127182045
Himachal Pradesh,PMGSY-III,21,206.44,1,200.7191,0,0.3,0,18.2822,21,206.14,1,0.9722878318155396,0.001453206742879287,0.0,60.940666666666665
Himachal Pradesh,PMGSY-I,27,287.435,0,41.1428,27,286.43,0,39.6189,0,0.0,0,0.14313775288326056,0.9965035573260042,0.0,0.1383196592535698
Himachal Pradesh,PMGSY-II,2,31.115,0,31.4474,2,30.8,0,33.2482,0,0.0,0,1.0106829503454926,0.9898762654668167,0.0,1.0794870129870129
Himachal Pradesh,PMGSY-III,10,114.063,0,119.82945,0,0.0,0,11.5211,10,114.063,0,1.0505549564714236,0.0,0.0,11.5211
Himachal Pradesh,PMGSY-I,621,3818.94,18,1295.1334,615,3702.519,18,1222.7866,6,22.9,0,0.33913426238694505,0.9695148391962167,1.0,0.33025802163337986
Himachal Pradesh,PMGSY-II,20,229.33,0,186.4931,17,220.88,0,170.9905,3,6.45,0,0.8132084768673963,0.9631535342083459,0.0,0.7741330134009416
Himachal Pradesh,PMGSY-III,29,362.1,0,359.57493,0,0.0,0,10.6869,29,362.1,0,0.9930265948632974,0.0,0.0,10.6869
Himachal Pradesh,PMGSY-I,484,3605.742,8,1335.84816,441,3344.38,6,1297.4794,43,217.797,2,0.37047802089001375,0.9275150579270508,0.75,0.38795812676789115
Himachal Pradesh,PMGSY-II,11,129.86,0,92.0974,11,129.76,0,95.21,0,0.0,0,0.709205298013245,0.9992299399353147,0.0,0.7337392108508015
Himachal Pradesh,PMGSY-III,49,571.68,0,551.48496,0,0.0,0,1.093,49,571.68,0,0.9646742233417297,0.0,0.0,1.093
Himachal Pradesh,PMGSY-I,238,1618.913,8,543.4419,238,1595.028,8,502.8067,0,0.0,0,0.3356832022474339,0.9852462732710158,1.0,0.3152337764603505
Himachal Pradesh,PMGSY-II,7,77.03,0,53.3648,7,77.03,0,50.7968,0,0.0,0,0.6927794365831494,1.0,0.0,0.6594417759314553
Himachal Pradesh,PMGSY-III,23,292.28,0,246.77044,0,0.0,0,24.548,23,292.28,0,0.8442946489667443,0.0,0.0,24.548
Himachal Pradesh,PMGSY-I,184,1169.528,1,360.6669,184,1141.164,1,337.5798,0,0.0,0,0.308386716692546,0.9757474810350842,1.0,0.2958205831940019
Himachal Pradesh,PMGSY-II,9,71.265,0,52.1855,9,71.265,0,53.9967,0,0.0,0,0.732273907247597,1.0,0.0,0.7576889075984002
Himachal Pradesh,PMGSY-III,25,291.26,4,306.40434,0,0.0,0,0.0,25,291.26,4,1.0519959486369568,0.0,0.0,0.0
Himachal Pradesh,PMGSY-I,181,988.735,23,382.4297,181,985.008,23,357.7341,0,0.0,0,0.38678685390928813,0.9962305369992971,1.0,0.3631788777350032
Himachal Pradesh,PMGSY-II,9,85.345,1,75.988,9,83.729,1,77.9454,0,0.0,0,0.8903626457320288,0.9810650887573965,1.0,0.9309247691958582
Himachal Pradesh,PMGSY-III,19,159.19,11,243.631,0,0.0,0,0.0,19,159.19,11,1.5304416106539356,0.0,0.0,0.0
Jammu And Kashmir,PMGSY-I,292,1006.53,2,725.3599,292,952.225,2,672.2412,0,0.0,0,0.7206540291893934,0.9460473110587861,1.0,0.7059688624012183
Jammu And Kashmir,PMGSY-II,8,38.0,0,46.4836,7,35.393,0,35.4028,1,2.0,0,1.2232526315789474,0.9313947368421053,0.0,1.000276890910632
Jammu And Kashmir,PMGSY-III,8,34.346,0,31.00592,1,10.26,0,11.0625,7,24.088,0,0.9027519944098295,0.29872474232807317,0.0,1.0782163742690059
Jammu And Kashmir,PMGSY-I,64,321.45,1,218.7124,61,315.634,1,191.468,3,1.9,0,0.6803932182298958,0.9819069839788459,1.0,0.60661398962089
Jammu And Kashmir,PMGSY-II,3,18.25,0,22.0933,3,18.35,0,18.0888,0,0.0,0,1.2105917808219178,1.0054794520547945,0.0,0.9857656675749318
Jammu And Kashmir,PMGSY-III,6,24.861,0,19.8507,1,5.79,0,6.6067,5,19.074,0,0.7984674791842645,0.23289489561964521,0.0,1.1410535405872193
Jammu And Kashmir,PMGSY-I,198,863.915,0,550.2794,179,795.494,0,456.2155,19,18.615,0,0.6369601176041625,0.9208012362327312,0.0,0.5734996115621237
Jammu And Kashmir,PMGSY-II,14,87.95,0,110.6091,13,86.976,0,80.2127,1,0.4,0,1.2576361569073335,0.9889255258669698,0.0,0.9222394683590875
Jammu And Kashmir,PMGSY-III,22,149.0,0,146.0136,0,52.05,0,56.6994,22,96.95,0,0.9799570469798657,0.3493288590604027,0.0,1.0893256484149856
Jammu And Kashmir,PMGSY-I,150,600.65,4,453.9842,149,583.66,3,429.44,1,1.25,1,0.7558215266794306,0.9717139765254308,0.75,0.735770825480588
Jammu And Kashmir,PMGSY-II,6,45.1,0,51.6965,5,42.25,0,36.3653,1,2.7,0,1.1462638580931264,0.9368070953436807,0.0,0.8607171597633135
Jammu And Kashmir,PMGSY-III,25,184.859,0,177.63144,11,86.679,0,78.5026,14,97.215,0,0.9609023093276496,0.4688925072622918,0.0,0.9056703469121702
Jammu And Kashmir,PMGSY-I,172,1656.558,11,1021.39496,157,1612.588,11,982.3334,15,16.695,0,0.6165766366164058,0.9734570114659432,1.0,0.6091657633567904
Jammu And Kashmir,PMGSY-II,6,41.5,0,38.3902,5,38.9,0,31.5504,1,1.9,0,0.9250650602409639,0.9373493975903614,0.0,0.8110642673521851
Jammu And Kashmir,PMGSY-III,10,110.42,1,129.675,0,5.0,0,56.7677,10,105.42,1,1.1743796413693173,0.045281651874660385,0.0,11.353539999999999
Jammu And Kashmir,PMGSY-I,109,334.84,4,237.2777,102,308.97,4,207.9972,7,6.16,0,0.7086300919842313,0.9227392187313345,1.0,0.6731954558695018
Jammu And Kashmir,PMGSY-II,3,14.0,0,12.9513,3,13.33,0,8.3173,0,0.0,0,0.9250928571428572,0.9521428571428572,0.0,0.623953488372093
Jammu And Kashmir,PMGSY-III,10,44.93,0,33.82683,2,21.16,0,18.1531,8,23.35,0,0.7528784776318719,0.47095481860672156,0.0,0.8578969754253307
Jammu And Kashmir,PMGSY-I,133,669.79,2,369.83915,133,647.281,2,327.6458,0,0.0,0,0.5521718001164545,0.9663939443706236,1.0,0.5061878843964214
Jammu And Kashmir,PMGSY-II,15,57.05,4,55.0959,15,57.0,4,43.1974,0,0.0,0,0.9657475898334794,0.9991235758106924,1.0,0.7578491228070176
Jammu And Kashmir,PMGSY-III,15,111.15,20,226.0501,4,20.965,0,78.3314,11,90.185,20,2.0337390913180386,0.18861898335582544,0.0,3.7362938230383973
Jammu And Kashmir,PMGSY-I,209,1475.163,32,961.20406,196,1424.676,32,817.7179,13,36.562,0,0.651591763079741,0.9657753075422851,1.0,0.5739676249196308
Jammu And Kashmir,PMGSY-II,5,27.0,2,26.1104,5,27.0,2,22.1774,0,0.0,0,0.9670518518518518,1.0,1.0,0.8213851851851851
Jammu And Kashmir,PMGSY-III,12,86.407,13,119.8515,6,43.355,0,59.6972,6,42.85,13,1.3870577615239508,0.5017533301700093,0.0,1.3769392226963444
Jammu And Kashmir,PMGSY-I,127,1281.54,25,893.67974,97,1101.845,17,695.823,30,159.22,8,0.6973482997019211,0.8597819810540444,0.68,0.6315071539100326
Jammu And Kashmir,PMGSY-II,5,18.75,0,17.339,3,17.9,0,11.7663,2,0.85,0,0.9247466666666666,0.9546666666666666,0.0,0.6573351955307263
Jammu And Kashmir,PMGSY-III,5,37.45,0,32.92735,2,26.75,0,23.3385,3,10.7,0,0.8792349799732976,0.7142857142857142,0.0,0.8724672897196262
Jammu And Kashmir,PMGSY-I,104,343.98,2,287.5272,104,335.39,2,245.2923,0,0.0,0,0.8358834815977673,0.9750276178847607,1.0,0.731364381764513
Jammu And Kashmir,PMGSY-II,4,21.55,0,27.004,4,18.69,0,17.7407,0,0.0,0,1.2530858468677495,0.8672853828306265,0.0,0.9492081326912787
Jammu And Kashmir,PMGSY-III,6,41.137,3,43.38224,0,36.7,0,24.0226,6,4.437,3,1.054579575564577,0.8921408950579771,0.0,0.6545667574931879
Jammu And Kashmir,PMGSY-I,162,765.43,9,561.5127,162,744.819,9,522.9285,0,0.0,0,0.7335911840403434,0.9730726519734005,1.0,0.7020880240702775
Jammu And Kashmir,PMGSY-II,16,62.25,0,79.56197,16,61.35,0,69.6891,0,0.0,0,1.278103935742972,0.9855421686746988,0.0,1.135926650366748
Jammu And Kashmir,PMGSY-III,15,125.756,0,109.80046,1,20.71,0,21.1238,14,105.046,0,0.8731230319030504,0.16468399122109484,0.0,1.0199806856591018
Jammu And Kashmir,PMGSY-I,161,840.35,7,510.3447,153,800.81,7,516.495,8,24.975,0,0.607300172547153,0.9529481763550901,1.0,0.6449657222062662
Jammu And Kashmir,PMGSY-II,4,37.2,0,36.9502,4,37.2,0,32.2794,0,0.0,0,0.9932849462365592,1.0,0.0,0.8677258064516129
Jammu And Kashmir,PMGSY-III,3,86.4,11,202.74419,0,13.0,0,33.6056,3,73.4,11,2.346576273148148,0.15046296296296297,0.0,2.585046153846154
Jammu And Kashmir,PMGSY-I,120,330.63,0,200.9244,120,319.61,0,184.2638,0,0.0,0,0.6077016604663823,0.9666696911955963,0.0,0.5765270173023372
Jammu And Kashmir,PMGSY-II,3,21.0,0,25.1151,3,21.183,0,20.2375,0,0.0,0,1.195957142857143,1.0087142857142857,0.0,0.9553651513005712
Jammu And Kashmir,PMGSY-III,18,127.145,3,166.67893,8,64.282,0,69.2812,10,63.37,3,1.3109357819812026,0.5055802430296118,0.0,1.0777698267010982
Jammu And Kashmir,PMGSY-I,281,1936.805,29,1167.5271,278,1933.712,29,1162.774,3,0.4,0,0.6028108663494776,0.9984030400582402,1.0,0.6013170523842226
Jammu And Kashmir,PMGSY-II,9,49.95,0,50.3674,8,49.95,0,41.2994,1,0.0,0,1.0083563563563565,1.0,0.0,0.8268148148148148
Jammu And Kashmir,PMGSY-III,17,167.95,4,235.0394,2,24.15,0,63.9152,15,143.8,4,1.399460553736231,0.1437927954748437,0.0,2.646592132505176
Jammu And Kashmir,PMGSY-I,88,787.775,18,488.2015,83,769.51,17,521.0049,5,12.395,1,0.6197220018406271,0.9768144457491035,0.9444444444444444,0.6770605970032878
Jammu And Kashmir,PMGSY-II,1,3.0,0,2.1229,1,3.0,0,1.5182,0,0.0,0,0.7076333333333333,1.0,0.0,0.5060666666666667
Jammu And Kashmir,PMGSY-III,9,72.358,0,74.82583,6,45.405,0,48.2624,3,26.95,0,1.0341058348765857,0.6275049061610326,0.0,1.0629313952207906
Jammu And Kashmir,PMGSY-I,154,1505.005,22,1033.30034,140,1397.028,15,731.0857,14,89.155,7,0.6865760180198737,0.9282547234062345,0.6818181818181818,0.5233149944024028
Jammu And Kashmir,PMGSY-II,5,36.95,0,47.2833,5,36.025,0,32.5955,0,0.0,0,1.279656292286874,0.9749661705006765,0.0,0.9048022206800833
Jammu And Kashmir,PMGSY-III,7,68.64,5,104.01261,0,0.0,0,29.8733,7,68.64,5,1.5153352272727272,0.0,0.0,29.8733
Jammu And Kashmir,PMGSY-I,65,256.779,4,143.4863,65,250.064,4,124.8959,0,0.0,0,0.5587929698300873,0.9738491075983627,1.0,0.49945573933073134
Jammu And Kashmir,PMGSY-II,4,10.1,1,9.6632,4,10.1,1,7.1517,0,0.0,0,0.9567524752475247,1.0,1.0,0.7080891089108912
Jammu And Kashmir,PMGSY-III,6,22.305,3,75.529,4,15.02,0,15.6011,2,7.275,3,3.3861914368975565,0.6733916162295449,0.0,1.038688415446072
Jammu And Kashmir,PMGSY-I,85,290.15,0,172.09632,85,287.404,0,150.2352,0,0.0,0,0.593128795450629,0.9905359296915389,0.0,0.5227317643456597
Jammu And Kashmir,PMGSY-II,2,23.65,0,28.5239,2,23.0,0,21.8045,0,0.0,0,1.2060845665961946,0.9725158562367865,0.0,0.9480217391304349
Jammu And Kashmir,PMGSY-III,12,84.854,1,101.90697,3,52.17,0,56.707,9,32.53,1,1.2009683691988593,0.6148207509369034,0.0,1.0869656890933486
Jammu And Kashmir,PMGSY-I,21,69.23,0,32.3496,21,61.2,0,26.7774,0,0.0,0,0.4672771919687997,0.8840098223313593,0.0,0.4375392156862745
Jammu And Kashmir,PMGSY-II,1,7.0,0,4.625,1,4.2,0,2.2908,0,0.0,0,0.6607142857142857,0.6,0.0,0.5454285714285714
Jammu And Kashmir,PMGSY-III,3,14.55,0,14.9233,1,10.95,0,10.5713,2,3.6,0,1.025656357388316,0.7525773195876287,0.0,0.9654155251141554
Jammu And Kashmir,PMGSY-I,398,3033.195,60,1773.4541,379,2907.233,55,1630.3509,19,81.482,5,0.5846818618651289,0.958472172082573,0.9166666666666666,0.5607912747275502
Jammu And Kashmir,PMGSY-II,7,59.3,0,70.7923,7,55.9,0,55.8052,0,0.0,0,1.1937993254637438,0.9426644182124789,0.0,0.998304114490161
Jammu And Kashmir,PMGSY-III,14,157.6,2,199.78726,3,27.35,0,53.8655,11,128.8,2,1.2676856598984771,0.17354060913705585,0.0,1.969488117001828
Jharkhand,PMGSY-I,366,1218.381,11,423.87659,366,1159.405,11,353.3851,0,0.0,0,0.3479015102829082,0.9515947802862978,1.0,0.304798668282438
Jharkhand,PMGSY-II,7,73.066,0,31.50319,7,73.066,0,18.1113,0,0.0,0,0.4311607313935346,1.0,0.0,0.24787589302822105
Jharkhand,RCPLWEA,13,91.075,12,110.99275,13,91.071,5,95.8223,0,0.0,7,1.2186961295635466,0.9999560801537194,0.4166666666666667,1.0521713827672914
Jharkhand,PMGSY-III,15,162.527,9,118.8933,7,117.925,0,80.7094,8,43.617,9,0.731529530478013,0.7255717511551927,0.0,0.6844129743481027
Jharkhand,PMGSY-I,376,1302.21,36,568.75223,376,1284.745,34,516.189,0,0.0,2,0.43675922470262096,0.9865881847013921,0.9444444444444444,0.4017832332486213
Jharkhand,PMGSY-II,10,102.992,0,52.67682,10,102.985,0,44.6036,0,0.0,0,0.5114651623427062,0.9999320335560044,0.0,0.43310773413603926
Jharkhand,RCPLWEA,17,179.71,8,152.96067,12,139.455,6,106.6111,5,40.43,2,0.8511528017361304,0.7760002225808247,0.75,0.7644838836900791
Jharkhand,PMGSY-III,22,183.866,11,144.75469,8,121.585,0,88.8895,14,61.117,11,0.7872836195925293,0.6612696202669335,0.0,0.7310893613521405
Jharkhand,PM-JANMAN,3,3.96,0,93.0606,0,0.0,0,0.0,3,3.96,0,23.500151515151515,0.0,0.0,0.0
Jharkhand,PMGSY-I,177,587.009,30,258.17225,177,556.692,30,221.8802,0,0.0,0,0.43980969627382205,0.9483534324005254,1.0,0.39856904715713537
Jharkhand,PMGSY-II,8,78.895,0,41.2617,8,78.178,0,34.1931,0,0.0,0,0.5229951200963305,0.9909119716078332,0.0,0.4373749648238635
Jharkhand,PMGSY-III,18,160.47,2,105.2488,1,29.666,0,37.9131,17,130.639,2,0.6558783573253568,0.18486944600236804,0.0,1.277998381986112
Jharkhand,PMGSY-I,101,289.445,0,80.8792,101,285.709,0,76.2936,0,0.0,0,0.27942856155746343,0.9870925391697905,0.0,0.2670325401019919
